ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"001141110","01"," "," ","0005000000"," "," "," "
"001141110","02"," "," "," "," ","0000480000"," "
"001142106","01"," "," "," ","0004550000"," "," "
"001142108","02"," "," "," ","0003350000"," "," "
"001142110","01"," "," "," "," "," ","0003600000"
"001144102","01"," "," "," ","0005750000"," ","0002000000"
"001144104","01"," "," "," "," "," ","0000800000"
"001144104","02"," "," "," "," "," ","0016500000"
"001151111","01","0018190000"," "," "," "," "," "
"001151113","01","0010000000"," "," "," "," "," "
"001151114","01","0019750000"," "," "," "," "," "
"001151115","01","0023350000"," "," "," "," "," "
"001153109","01"," "," "," "," "," ","0006000000"
"001154106","01"," "," "," ","0025750000"," "," "
"001154107","01"," ","0008000000"," ","0006160000"," ","0002400000"
"001154108","01"," "," "," ","0005600000"," "," "
"001154109","01"," "," "," "," ","0006000000"," "
"001154110","01"," "," "," "," ","0000960000"," "
"001162112","01"," ","0004800000"," ","0003600000"," "," "
"001163111","01"," "," "," ","0005500000"," "," "
"001163113","01","0"," "," ","0006300000"," "," "
"001163114","01"," ","0005500000"," "," "," "," "
"001163115","01","0016000000"," "," "," "," "," "
"001164112","01"," "," "," ","0007000000"," "," "
"001164114","01"," "," "," ","0003440000"," "," "
"001164115","01"," "," "," ","0006200000"," "," "
"002011001","01"," "," "," "," "," ","0000150000"
"002011002","01"," ","0012000000"," "," "," "," "
"002011003","01"," "," "," "," "," ","0000340000"
"002011005","01"," "," "," "," "," ","0000300000"
"002011006","01","0024350000"," "," "," "," ","0005250000"
"002011007","01"," "," "," "," "," ","0011500000"
"002011008","01"," "," "," "," "," ","0002570000"
"002011009","01"," "," "," "," "," ","0000300000"
"002011009","03"," "," "," "," "," ","0005750000"
"002011010","01"," "," "," "," ","0004500000","0008500000"
"002011011","01"," "," "," "," "," ","0000100000"
"002011014","01"," "," "," "," "," ","0004270000"
"002011015","01"," "," "," "," "," ","0000080000"
"002011016","02"," "," "," "," ","0004800000","0000100000"
"002011017","01","0016800000"," "," "," "," ","0000050000"
"002011018","01"," "," "," "," ","0002400000"," "
"002011019","01"," ","0008000000"," "," "," "," "
"002011021","01"," "," "," "," "," ","0000250000"
"002011022","01"," "," "," "," "," ","0002850000"
"002011023","01"," "," "," "," "," ","0003850000"
"002011024","01"," "," "," "," "," ","0000225000"
"002011025","01"," "," "," "," "," ","0000250000"
"002012001","01"," "," "," "," "," ","0002300000"
"002012002","01"," "," ","0001200000"," "," "," "
"002012003","01"," "," "," "," "," ","0000400000"
"002012004","01"," "," ","0015000000"," "," ","0000400000"
"002012005","05"," "," "," ","0038000000"," "," "
"002012006","01"," "," "," ","0007820000"," ","0001200000"
"002012007","01"," "," "," ","0006750000"," ","0002200000"
"002012008","01"," "," "," ","0007940000"," ","0001250000"
"002012009","01","0018260000"," "," "," "," "," "
"002012010","01"," "," "," ","0007300000"," ","0001750000"
"002012011","01"," "," "," "," "," ","0000350000"
"002012012","01","0023000000"," "," "," "," ","0000160000"
"002012013","01"," ","0006000000"," "," "," ","0001570000"
"002012014","01"," "," "," "," "," ","0000200000"
"002012017","01","0015700000"," "," "," ","0001500000","0000200000"
"002012017","04"," "," "," ","0004190000"," "," "
"002012018","01"," "," "," "," "," ","0000155000"
"002012019","01","0053000000"," "," "," "," ","0000060000"
"002012021","01"," "," "," "," "," ","0000200000"
"002012023","01"," "," "," "," "," ","0000170000"
"002012024","01"," "," "," "," "," ","0008750000"
"002012025","01"," "," "," "," "," ","0000200000"
"002013001","01"," "," "," "," "," ","0000100000"
"002013002","01"," "," "," "," "," ","0000150000"
"002013005","01"," ","0014400000"," "," "," ","0002500000"
"002013006","01"," "," "," "," "," ","0002700000"
"002013008","01"," "," "," "," "," ","0000150000"
"002013009","01"," "," "," "," "," ","0000150000"
"002013010","01","0019750000","0004700000"," "," "," ","0003500000"
"002013012","01"," "," "," "," "," ","0000175000"
"002013013","01"," "," "," "," "," ","0000150000"
"002013015","01"," "," "," "," "," ","0005500000"
"002013016","01"," "," "," "," "," ","0000400000"
"002013017","01"," "," "," "," "," ","0000400000"
"002013018","01"," "," "," "," "," ","0003270000"
"002013019","01"," "," "," "," "," ","0000150000"
"002013019","04"," ","0008000000"," "," "," "," "
"002014002","01"," "," "," "," "," ","0000150000"
"002014003","01"," "," "," "," "," ","0000300000"
"002014004","01"," ","0001200000"," "," "," "," "
"002014006","01"," "," "," "," "," ","0000200000"
"002014007","01"," ","0020575000"," "," "," ","0000100000"
"002014008","01"," ","0009500000"," "," "," "," "
"002014009","01"," "," "," "," "," ","0000300000"
"002014009","02"," "," "," "," ","0000096000"," "
"002014010","01"," "," "," "," "," ","0000300000"
"002014011","01"," "," "," "," "," ","0000300000"
"002014011","02"," "," "," "," ","0000800000"," "
"002014011","04"," "," "," "," ","0003000000"," "
"002014012","01"," "," "," "," "," ","0000150000"
"002014013","01"," "," "," "," "," ","0000200000"
"002014014","01"," "," "," ","0003600000"," ","0000500000"
"002014015","01"," "," "," "," "," ","0000200000"
"002014016","01"," "," "," "," "," ","0002250000"
"002014017","01"," "," "," "," "," ","0003550000"
"002014018","01"," "," "," "," "," ","0002540000"
"002014019","02"," "," "," "," ","0002000000"," "
"002014020","01"," ","0010000000"," "," "," "," "
"002021027","01"," ","0002300000"," "," "," "," "
"002021027","02"," ","0001250000"," "," "," "," "
"002021028","01"," ","0020000000"," "," "," "," "
"002021031","01"," "," ","0007200000"," "," "," "
"002021031","02"," "," ","0006000000"," "," "," "
"002021032","01"," "," "," "," ","0001200000"," "
"002021033","01"," "," "," "," "," ","0000150000"
"002021034","01"," ","0000600000"," "," "," ","0000050000"
"002021035","01"," ","0002400000"," "," "," ","0000150000"
"002021036","01"," "," "," "," "," ","0000180000"
"002021038","01"," "," ","0014280000","0001200000"," ","0001200000"
"002021041","01"," "," "," "," "," ","0000150000"
"002021041","02"," "," "," "," ","0000300000"," "
"002021042","01"," "," "," ","0014950000"," ","0002150000"
"002021043","01"," "," "," ","0003500000","0000125000","0001500000"
"002021045","01"," "," "," "," "," ","0002100000"
"002021046","01"," "," "," "," "," ","0000050000"
"002021049","03"," ","0006000000"," "," "," "," "
"002021050","01"," "," "," "," "," ","0007000000"
"002021052","01"," "," "," "," "," ","0000080000"
"002021053","01"," "," "," "," "," ","0000020000"
"002021054","01"," "," "," "," ","0005000000","0000100000"
"002021055","01"," ","0022000000","0008000000"," "," ","0000050000"
"002021056","01"," "," "," "," "," ","0000100000"
"002021058","01"," "," "," "," "," ","0000100000"
"002021059","01"," "," "," "," "," ","0002400000"
"002021060","01"," ","0065000000"," "," "," ","0000200000"
"002021060","02"," "," "," "," ","0078000000"," "
"002022027","01"," "," "," "," "," ","0000050000"
"002022028","01"," "," "," "," "," ","0000200000"
"002022029","01"," "," "," "," "," ","0000050000"
"002022030","01"," ","0012300000"," "," "," ","0000300000"
"002022031","01"," ","0006000000"," "," "," "," "
"002022033","01"," ","0013500000"," "," "," "," "
"002022034","01"," "," "," "," "," ","0000100000"
"002022035","01"," ","0020475000"," "," "," "," "
"002022036","01","0091276000"," "," "," "," ","0025000000"
"002022038","01"," "," "," "," "," ","0001500000"
"002022039","01"," "," "," "," "," ","0000060000"
"002022040","01"," "," "," "," "," ","0000100000"
"002022041","01"," "," "," "," "," ","0000040000"
"002022042","01"," ","0015000000"," "," "," "," "
"002022043","01"," "," "," "," "," ","0000050000"
"002022044","01"," "," "," "," "," ","0000020000"
"002022045","01"," "," "," "," "," ","0000100000"
"002022046","01"," "," "," "," "," ","0000100000"
"002022047","01"," ","0002362500"," "," "," "," "
"002022048","01"," ","0003000000"," "," "," ","0000100000"
"002022048","03"," "," "," "," ","0003000000"," "
"002022048","04"," "," "," "," ","0001500000"," "
"002022049","01"," "," "," "," "," ","0000200000"
"002022050","01"," "," "," "," "," ","0007600000"
"002022051","01"," ","0020400000"," "," "," ","0000500000"
"002022052","01"," ","0001700000"," "," "," ","0000300000"
"002022053","01"," "," "," "," "," ","0003600000"
"002022054","01"," "," "," "," "," ","0000200000"
"002022055","01"," "," "," "," "," ","0000200000"
"002022056","01"," "," "," "," "," ","0000150000"
"002022057","01"," "," "," "," "," ","0000300000"
"002022058","01"," "," "," "," "," ","0000300000"
"002022059","01"," ","0013000000"," "," "," "," "
"002022060","01"," ","0099375000"," "," "," "," "
"002023021","01"," "," "," "," "," ","0000350000"
"002023022","01"," ","0001200000"," "," "," ","0000300000"
"002023026","01"," "," "," "," "," ","0000350000"
"002023027","01"," "," "," "," "," ","0005420000"
"002023029","01"," ","0050000000"," "," "," "," "
"002023030","01"," "," "," "," ","0000900000","0000250000"
"002023032","01","0006000000","0005000000"," "," "," "," "
"002023033","01"," "," "," "," "," ","0000100000"
"002023035","01"," "," "," "," "," ","0001000000"
"002023036","01"," "," "," "," "," ","0001000000"
"002023037","01"," "," "," "," "," ","0000050000"
"002023038","01"," ","0006000000"," "," ","0001000000","0000200000"
"002023039","01","0118000000","0010760000"," "," "," ","0000100000"
"002023040","01"," "," "," "," "," ","0000050000"
"002023041","01"," ","0003300000"," "," "," ","0000250000"
"002023041","02"," "," "," ","0003500000"," "," "
"002023042","01"," "," "," "," "," ","0012000000"
"002023043","01"," "," "," ","0006400000"," "," "
"002023044","01"," "," "," "," "," ","0022000000"
"002023045","01"," "," "," "," "," ","0000100000"
"002023046","01","0019600000"," "," "," "," ","0000300000"
"002023047","01"," "," "," "," "," ","0000100000"
"002023048","01"," "," "," "," "," ","0000200000"
"002023049","01"," "," "," "," "," ","0000100000"
"002023050","01"," "," "," "," "," ","0000200000"
"002023051","01"," ","0007800000"," "," "," "," "
"002023052","01"," ","0012512500"," "," "," "," "
"002023053","01"," "," "," "," "," ","0000500000"
"002023054","01"," ","0007150000"," "," "," "," "
"002023056","01"," "," "," "," "," ","0000100000"
"002023057","01"," "," "," "," "," ","0000300000"
"002023058","01"," ","0002437500"," "," "," ","0000100000"
"002023060","01"," ","0036000000"," "," "," ","0000150000"
"002024022","01"," "," "," "," "," ","0000100000"
"002024023","01"," "," "," "," "," ","0000300000"
"002024024","01"," ","0001300000"," "," "," ","0003600000"
"002024025","01"," "," "," "," "," ","0000300000"
"002024026","01"," "," "," ","0302050000"," ","0000300000"
"002024027","01"," "," "," "," "," ","0000150000"
"002024028","01"," "," "," "," "," ","0000300000"
"002024029","01"," "," "," "," "," ","0000200000"
"002024030","01"," "," "," ","0024450000"," ","0000200000"
"002024031","01"," "," "," "," "," ","0000300000"
"002024032","01"," "," "," "," "," ","0000500000"
"002024034","01"," "," "," "," "," ","0000500000"
"002024035","01"," "," "," "," "," ","0000300000"
"002024036","01"," "," "," "," "," ","0000050000"
"002024037","01"," "," "," "," "," ","0000150000"
"002024038","01"," "," "," "," "," ","0000100000"
"002024039","01"," "," "," "," "," ","0000150000"
"002024040","01"," "," "," "," "," ","0000080000"
"002024041","01","0031550000"," "," "," "," ","0004000000"
"002024042","01"," ","0020512500"," "," "," "," "
"002024043","01"," ","0000500000"," ","0004100000"," ","0000300000"
"002024044","01"," ","0002145000"," ","0003600000"," ","0000500000"
"002024045","01"," "," "," ","0004100000"," ","0000500000"
"002024046","01"," "," "," "," "," ","0000500000"
"002024047","01"," "," "," "," "," ","0000100000"
"002024048","01"," "," "," ","0017000000"," ","0000200000"
"002024050","01"," "," "," "," "," ","0000300000"
"002024051","01"," "," "," "," "," ","0000200000"
"002024052","01"," "," "," "," "," ","0001500000"
"002024053","01"," ","0024750000"," "," "," ","0000200000"
"002024054","01"," ","0003000000"," "," "," ","0000150000"
"002024055","01"," "," "," "," "," ","0000120000"
"002024056","01"," ","0010000000"," "," "," ","0002000000"
"002024057","01"," "," "," "," "," ","0000200000"
"002024058","01"," "," "," "," "," ","0000200000"
"002024059","01"," ","0032500000"," "," ","0000056000","0000500000"
"002024060","01"," ","0011375000"," "," "," "," "
"002041061","01"," ","0006000000"," "," "," "," "
"002041062","01","0038400000"," "," "," "," "," "
"002041062","03","0005340000"," "," "," "," "," "
"002041064","01"," ","0007020000"," "," "," "," "
"002041066","01"," "," "," "," "," ","0004250000"
"002041067","01"," "," "," "," "," ","0000150000"
"002041068","01","0025150000"," "," "," "," ","0018450000"
"002041069","01"," "," "," "," "," ","0000250000"
"002041070","01"," "," "," "," "," ","0000100000"
"002041071","06"," "," "," ","0000600000"," "," "
"002041072","01","0033600000"," "," "," "," "," "
"002041073","01"," ","0000350000"," ","0003000000"," "," "
"002041075","01"," "," "," "," "," ","0000120000"
"002042061","01"," ","0012550000"," "," "," ","0000550000"
"002042063","01"," "," "," "," "," ","0000200000"
"002042064","01"," "," "," "," "," ","0000200000"
"002042065","01"," "," "," "," "," ","0000300000"
"002042066","01"," "," "," "," "," ","0000250000"
"002042067","01"," "," "," "," "," ","0000100000"
"002042068","01"," "," "," "," "," ","0000350000"
"002042069","01"," "," "," "," "," ","0002200000"
"002042070","01"," "," "," "," "," ","0000100000"
"002042071","01"," "," "," "," "," ","0004000000"
"002042073","01"," "," "," ","0005000000"," ","0003000000"
"002042074","03"," "," "," ","0002800000"," "," "
"002042075","01"," "," "," "," "," ","0000100000"
"002043061","01"," ","0006700000"," "," "," ","0024750000"
"002043062","01"," "," "," "," "," ","0000200000"
"002043063","01"," ","0004200000"," ","0003400000"," ","0001540000"
"002043064","01"," "," "," "," "," ","0008450000"
"002043065","01"," "," "," ","0000100000"," ","0000020000"
"002043066","01"," "," "," "," "," ","0000500000"
"002043067","01"," "," "," ","0005700000"," ","0001500000"
"002043068","01"," "," "," "," "," ","0000300000"
"002043069","01"," "," "," "," ","0002200000","0000400000"
"002043070","01"," "," "," "," "," ","0011700000"
"002044061","01"," "," "," "," "," ","0000100000"
"002044062","05"," "," "," ","0003900000"," "," "
"002044063","01"," ","0014400000"," "," "," "," "
"002044064","01"," "," "," "," "," ","0004000000"
"002044065","01"," "," "," "," "," ","0021200000"
"002044066","01","0035950000"," "," "," "," "," "
"002044067","01"," "," "," "," "," ","0000130000"
"002044068","01"," "," "," "," "," ","0000150000"
"002044070","01","0029800000"," "," "," "," "," "
"002051076","01"," "," "," "," "," ","0000200000"
"002051077","01"," ","0006500000","0012000000"," "," ","0001000000"
"002051078","01"," "," "," "," "," ","0000300000"
"002051079","01"," "," "," "," "," ","0000300000"
"002051080","01"," "," "," ","0015600000"," ","0000500000"
"002051081","01"," "," "," "," ","0002500000","0000300000"
"002051082","01"," "," "," "," "," ","0008000000"
"002051083","01"," "," ","0024000000"," "," "," "
"002051083","04"," "," ","0008400000"," "," "," "
"002051085","01"," "," "," "," "," ","0013000000"
"002051086","01"," "," "," "," "," ","0000500000"
"002051087","01"," "," "," "," "," ","0000500000"
"002051089","01"," "," "," "," "," ","0000500000"
"002051090","01"," ","0003000000"," "," "," ","0000300000"
"002051091","01"," "," "," ","0004000000"," ","0002000000"
"002051092","01"," "," "," "," "," ","0000050000"
"002051094","01"," "," "," "," "," ","0000050000"
"002051094","02"," "," "," "," ","0000085000"," "
"002051095","01"," "," "," "," "," ","0000300000"
"002052076","01"," "," "," "," "," ","0000200000"
"002052077","01"," "," "," "," "," ","0000500000"
"002052078","01"," "," "," "," "," ","0000500000"
